"","track_id","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","danceability"
"967","2VWbHHhWnMzKWPUs4IEEW9",0.449,7,-9.212,1,0.108,0.0329,7.84e-05,0.55,0.35,77.167,198973,4,0.754
"968","1iSZPndzmY6NvL1jAtIvY1",0.587,11,-7.866,0,0.338,0.279,0,0.0835,0.49,149.993,214467,4,0.899
"969","3Yw09dj3cTXsAzlLjgBfIP",0.479,11,-10.65,1,0.186,0.0039,5.3e-06,0.302,0.347,140.089,195813,4,0.759
"970","7txPE73wHbuXYkM1h8zNrG",0.575,4,-8.392,0,0.0673,0.0443,0.00127,0.276,0.493,85.994,205147,4,0.755
"971","7cfvP13Bqb1EyCZQiYsLum",0.432,10,-9.852,0,0.143,0.041,0,0.0571,0.441,86.956,163973,4,0.878
"972","0HVv5bEOiI9a0QfgcASXpX",0.909,8,-6.461,1,0.0628,0.0884,0.000114,0.0778,0.757,93.469,210747,4,0.7
"973","1sPLURKAosM3Jampgp9AWq",0.85,1,-5.427,1,0.25,0.047,0,0.142,0.523,152.102,216333,4,0.487
"974","0bAkKNCQfWkexHFn7fIKns",0.482,8,-9.445,1,0.139,0.00623,0.0144,0.448,0.315,181.995,217933,4,0.735
"975","2QoOyCFpDo4NblMLP7vBRT",0.538,1,-7.725,1,0.312,0.738,0,0.149,0.514,83.508,226920,4,0.636
"976","0w1ZtnzQmtmuuoKxHT0pLL",0.482,1,-11.268,1,0.0356,0.481,0.0457,0.11,0.128,136.015,247893,4,0.776
"977","2RAeY8dPj6KmStROfEigjV",0.217,9,-13.539,0,0.0387,0.847,0.000123,0.106,0.272,92.007,206027,4,0.689
"978","3jipFRgLyKK0oJoG1pKicx",0.272,0,-5.696,1,0.041,0.0366,0,0.175,0.037,116.036,262453,4,0.766
"979","590bUp2TKTfTS9NfiD4Nmn",0.321,0,-8.147,0,0.0571,0.132,0.000289,0.1,0.305,94.994,182080,4,0.807
"980","1Jrj3k5L36dPkU6KAclU7g",0.377,7,-10.142,0,0.339,0.0126,0,0.19,0.126,133.996,162800,4,0.888
"981","0SVsEdvot6vU4byv5yW0oj",0.451,10,-6.348,0,0.249,0.152,0.0537,0.108,0.359,85.417,157600,4,0.81
"982","4IvenHmD0spfFDOKphoUDp",0.429,2,-13.071,1,0.192,0.0386,0,0.139,0.333,141.855,289560,4,0.65
"983","16x6tqeSkIjoLEf7SJLlYy",0.535,2,-13.295,1,0.1,0.458,0.00246,0.106,0.444,168.03,207307,4,0.648
"984","40IiSjljbAhrSbdJ3HxSfH",0.419,10,-7.349,0,0.39,0.4,0,0.36,0.313,91.963,309560,4,0.5
"985","7ijJ5crvsnCvCLJbHpyq3j",0.449,0,-10.998,1,0.442,0.428,8.29e-06,0.115,0.104,86.505,219960,4,0.461
"986","3NeiYiBn3rQBgurfVk92Zm",0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,197933,4,0.632
"987","7jYUaoOfdcYgUvkK8NnFfx",0.883,7,-5.058,1,0.0306,0.0324,0.0185,0.0658,0.779,135.141,162627,4,0.649
"988","7glCSQqV5o6NU88Cn4zPZn",0.557,9,-5.618,0,0.1,0.831,4.45e-06,0.103,0.468,120.118,208080,4,0.793
"989","6JjPBQfI2Y8nIjnm65X6Pw",0.696,9,-4.957,0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,235747,4,0.663
"990","6Ju28M6P8Y8sLjBgWjyUUD",0.675,2,-5.62,0,0.0415,0.53,0,0.0985,0.332,116.016,214667,4,0.729
"991","6nmr64Mo4RD3R1pLshvmoG",0.652,9,-5.872,0,0.0469,0.528,0.000501,0.108,0.191,118.003,217413,4,0.507
"992","4dSoDnmR9opAQ8KxUc9SbC",0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019,199945,4,0.793
"993","1s2B5cndbqK8rPJEIcKJRQ",0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.983,176133,4,0.754
"994","3T4UodGkfZObJ43RtA5KFU",0.602,5,-4.89,1,0.0437,0.000837,0,0.112,0.624,168.154,148460,4,0.611
"995","2yoaXLItTfWNpdFFpdF3Ti",0.362,5,-8.516,1,0.0339,0.28,2.03e-06,0.142,0.179,146.104,221973,4,0.363
"996","7FJ7lHtpbWvPKe3zCoeAWC",0.792,7,-6.453,1,0.0272,0.0725,0.513,0.175,0.67,87.069,248493,4,0.641
"997","0P2Dxoy0mdzM9NlFQoLZbc",0.631,7,-10.338,1,0.0926,0.0249,7.67e-05,0.211,0.72,104.126,293493,4,0.685
"998","6rbhaJsE4uLzpPf8WYSHDK",0.663,10,-5.233,0,0.27,0.614,0,0.114,0.508,94.215,187213,4,0.845
"999","1NcXkWB3UwXfMt8izByICb",0.366,2,-8.388,0,0.0331,0.528,2.1e-05,0.0958,0.219,72.992,241760,4,0.625
"1000","0IJK096XrKQd14Q6fNqW0e",0.872,9,-6.636,0,0.0365,0.022,0.927,0.127,0.818,84.075,180373,3,0.584
"1001","3MZ7TxuXNnwYXm2KZGap5g",0.577,9,-7.82,0,0.0274,0.613,0.0013,0.195,0.49,107,262680,4,0.676
"1002","5VKSZDsidOFHrtlJb33Syo",0.78,10,-4.275,0,0.102,0.0492,0,0.118,0.722,124.953,204347,4,0.784
"1003","7BrsBU0BAytRDvROM4yCbn",0.809,0,-4.814,1,0.0441,0.00763,0.0757,0.145,0.249,167.96,187147,4,0.601
"1004","2CWnuF7ht55Ajyeg4WPvWu",0.86,4,-3.921,0,0.0761,0.0322,0,0.281,0.372,139.973,209355,4,0.665
"1005","6KuqAtoeVzxAYOaMveLNpH",0.848,1,-3.456,1,0.0506,0.183,0,0.409,0.828,95,200480,4,0.791
"1006","2hl6q70unbviGo3g1R7uFx",0.889,0,-3.655,1,0.0429,0.0328,0,0.0925,0.649,96.024,173720,4,0.726
"1007","0tBbt8CrmxbjRP0pueQkyU",0.807,11,-4.59,0,0.0432,0.129,0,0.183,0.305,124.946,197993,4,0.72
"1008","1zi7xx7UVEFkmKfv06H8x0",0.61,1,-5.857,1,0.0516,0.00842,0.00286,0.351,0.391,103.99,173987,4,0.796
"1009","4h8VwCb1MTGoLKueQ1WgbD",0.784,2,-5.659,1,0.0524,0.00346,0.00187,0.171,0.588,124.102,247427,4,0.518
"1010","3Du2K5dLzmduCNp6uwuaL0",0.635,11,-6.917,0,0.265,0.0223,0,0.283,0.873,144.004,203760,4,0.702
"1011","6h5PAsRni4IRlxWr6uDPTP",0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,203000,4,0.646
"1012","6Pgkp4qUoTmJIPn7ReaGxL",0.863,2,-4.799,1,0.0457,0.0018,0,0.0406,0.276,134.004,181673,4,0.653
"1013","0yt31hMKZMiyIEfiBiLD2N",0.674,1,-4.984,1,0.0305,0.0409,0,0.128,0.569,134.941,201240,4,0.675
"1014","52okn5MNA47tk87PeZJLEL",0.721,5,-5.665,0,0.122,0.298,0,0.173,0.468,148.066,212120,4,0.656
"1015","79HTe42PihWUUq4BDjcuCq",0.833,0,-4.101,1,0.0618,0.0155,0,0.273,0.326,104.879,233749,4,0.712
"1016","6rPO02ozF3bM7NnOV4h6s2",0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.086,228827,4,0.653
"1017","5Q0Nhxo0l2bP3pNjpGJwV1",0.708,10,-4.526,0,0.0675,0.00124,0.000181,0.0679,0.483,192.18,202067,4,0.454
"1018","2Z8WuEywRWYTKe1NybPQEW",0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,214507,4,0.645
"1019","1LeWIs2hP2r5yOQnVuYoI5",0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,151667,4,0.663
"1020","1oHNvJVbFkexQc0BpQp7Y4",0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,4,0.747
"1021","7vFoFDWqTX0mHzLfrF1Cfy",0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,180566,4,0.782
"1022","0lYBSQXN6rCTvUZvg9S0lU",0.713,8,-5.311,1,0.0368,0.0771,1.02e-05,0.144,0.152,100.023,205947,4,0.652
"1023","0E9ZjEAyAwOXZ7wJC0PD33",0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,0.694
"1024","0cqRj7pUJDkTCEsJkx8snD",0.795,7,-5.337,1,0.163,0.059,0,0.132,0.915,160.061,219200,4,0.649
"1025","4YLtrBhzjsI2LT6ybXQHeD",0.784,7,-5.215,0,0.0488,0.0222,0.00121,0.187,0.449,109.956,196232,4,0.765
"1026","6WlxcZKpEV6Bwe9InoVhMp",0.579,2,-6.847,1,0.299,0.064,2.38e-06,0.182,0.313,144.973,176630,4,0.884
"1027","1oc3jna2ablnfIKLYbKujl",0.853,8,-4.515,1,0.0884,0.0622,0,0.0602,0.615,103.843,189000,4,0.67
"1028","78CLZUWhsxIDwObCKOh1fh",0.586,11,-6.455,0,0.499,0.062,2.39e-06,0.0873,0.359,159.908,258400,4,0.735
"1029","4lc61NBCDzy2srBHDQeTfN",0.548,1,-7.864,1,0.171,0.233,2.67e-06,0.181,0.557,139.999,204311,4,0.868
"1030","6tpHfEM8eaETzlPOARYWfZ",0.481,1,-9.499,0,0.162,0.0121,0.000497,0.097,0.197,142.078,175775,4,0.932
"1031","5UVNjOSh27encRBqTpBWup",0.503,11,-9.188,0,0.335,0.0744,2.09e-05,0.125,0.203,125,181894,4,0.903
"1032","7BZeyb1wPX9t78rWbLWiky",0.506,7,-7.052,1,0.118,0.146,0,0.0876,0.456,105.018,193880,4,0.79
"1033","3LR0t8XqZ1FUj6nj01sXN0",0.751,11,-4.063,0,0.311,0.0732,0,0.127,0.636,140.029,198667,4,0.899
"1034","7MywASx2OFZngfoORjo1yy",0.644,1,-6.554,1,0.222,0.267,0,0.125,0.788,139.086,240682,4,0.875
"1035","0Ai6qtPfiEYGCqBGJYWD1W",0.699,3,-8.793,1,0.0295,0.0804,0,0.346,0.648,126.306,228360,4,0.55
"1036","1dQ84P0W0lOckT02lPEhhP",0.702,1,-4.172,1,0.268,0.0854,0,0.374,0.179,126.94,215839,4,0.851
"1037","5bITfqKGaPakO1l99hOMsI",0.793,6,-4.731,1,0.0454,0.128,0,0.0658,0.511,89.961,235315,4,0.734
"1038","6fYkv8bGKiZl4Y3LYrFfAZ",0.889,3,-3.704,1,0.0991,0.0848,0,0.136,0.881,199.669,185200,4,0.375
"1039","5SDCeGVT08a1RMXIBJF2O5",0.604,5,-5.134,0,0.0634,0.0949,5.33e-06,0.124,0.405,109.999,199853,4,0.799
"1040","4j3GWI86JvSaF0BLdmgcfF",0.579,0,-7.374,1,0.0569,0.0129,0.00351,0.106,0.125,100.01,213600,4,0.76
"1041","6cQnrSlTxhHCCiUpKrs7g3",0.628,11,-8.307,0,0.038,0.00781,0.207,0.206,0.232,127.065,238568,4,0.619
"1042","6ZIuit0z4eQg77F1RGkp0L",0.595,9,-7.734,0,0.15,0.0588,8.67e-06,0.248,0.362,140.072,227365,4,0.731
"1043","3obgSF06ki98lYNLNq5vCB",0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,258475,4,0.742
"1044","7p4vHnYXkxlzvfePJVpcTr",0.596,7,-8.214,1,0.13,0.162,0.00482,0.0805,0.255,165.728,297404,4,0.554
"1045","1gng5xQBiYCVDkHS0IKLyk",0.548,9,-5.98,0,0.134,0.804,4.45e-06,0.098,0.452,120.119,212715,4,0.801
"1046","0s3nnoMeVWz3989MkNQiRf",0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4,0.511
"1047","7gkWXbAxIYuvtOpcN3p9GJ",0.673,1,-5.979,1,0.0545,0.0268,3.32e-05,0.187,0.287,144.971,197573,4,0.604
"1048","0d2iYfpKoM0QCKvcLCkBao",0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800,4,0.56
"1049","0XySogm94T51XF5F2jumXm",0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,0.671
"1050","7IBSffWIu7P2MC7kMwy2FM",0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,226743,4,0.877
"1051","4Q3HHwkLVwHrSVad0RUz3V",0.613,1,-5.161,1,0.388,0.0379,0,0.377,0.301,154.913,226273,4,0.822
"1052","1RagpNpkD3KcjXMLGMe99V",0.493,1,-7.371,0,0.162,0.12,2.63e-06,0.211,0.327,140.057,195591,4,0.916
"1053","5t8djD6oZcfAyqF4cTQfFb",0.441,2,-9.311,1,0.135,0.0353,0,0.111,0.275,125.01,124526,4,0.947
"1054","3qNTqHjFfyJzMgZoYcUqjV",0.765,8,-6.67,0,0.217,0.00152,0,0.334,0.642,145.105,211984,4,0.822
"1055","5vsRm2aCBl5T2qdpvwtrf6",0.832,4,-3.318,0,0.0758,0.0384,0.00241,0.661,0.386,125.894,217933,4,0.757
"1056","3Ulh8AlXmYztutPMN59e0s",0.716,8,-5.501,1,0.131,0.0343,1.97e-06,0.143,0.214,171.932,262176,4,0.706
"1057","7CUYHcu0RnbOnMz4RuN07w",0.802,2,-4.79,1,0.148,0.208,0,0.123,0.863,177.936,228200,4,0.659
"1058","1IJH7QjV5V99eJBtKXqGXE",0.869,3,-5.26,0,0.0857,0.611,0,0.535,0.786,121.996,234961,4,0.694
"1059","7lEhOiFtcLXY4P7cuTKuQ8",0.832,0,-2.492,1,0.0531,0.0622,4.59e-06,0.282,0.529,92.004,235773,4,0.839
"1060","07FkzikE6FuHIa8Ma7zJGc",0.66,5,-6.542,1,0.133,0.161,0,0.236,0.182,95.003,209213,4,0.753
"1061","2tpWsVSb9UEmDRxAl1zhX1",0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257267,4,0.664
"1062","7yq4Qj7cqayVTp3FF9CWbm",0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280,4,0.484
"1063","00EPIEnX1JFjff8sC6bccd",0.799,7,-4.247,0,0.0873,0.187,0,0.092,0.772,94.033,217653,4,0.836
"1064","3EApebexZ7YqDIqw2EMTDh",0.693,9,-5.868,1,0.408,0.177,0,0.351,0.287,110.568,240640,3,0.514
"1065","40FLJc17FMZaPmCQEEZgB0",0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216027,4,0.828
"1066","5H0NU2sHWUnWCcZyYlX46X",0.555,0,-7.038,1,0.34,0.0394,6.39e-06,0.107,0.084,99.954,273600,4,0.792
"1067","3PdgIdRXJjgxfOr7slldel",0.659,1,-4.694,1,0.312,0.492,0,0.106,0.675,173.988,243180,4,0.678
"1068","7tFiyTwD0nx5a1eklYtX2J",0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4,0.397
"1069","7nD2JPaxIKUdxd2UWgnaGL",0.452,5,-7.217,0,0.124,0.16,0,0.0672,0.364,80.04,367680,4,0.512
"1070","2cEnYJKLSZPH7MFSk6C05c",0.809,2,-3.619,1,0.287,0.034,0,0.151,0.267,85.011,216277,4,0.846
"1071","2G7V7zsVDxg1yRsu7Ew9RJ",0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4,0.835
"1072","6G8kHiVZ1jW7vHMPVRNZU0",0.318,10,-12.391,1,0.0574,0.493,0.0131,0.11,0.138,103.002,245787,4,0.826
"1073","0TlLq3lA83rQOYtrqBqSct",0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,4,0.912
"1074","6DCZcSspjsKoFjzjrWoCdn",0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4,0.754
"1075","3CA9pLiwRIGtUBiMjbZmRw",0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,210747,4,0.586
"1076","3qN5qMTKyEEmiTZD38BNTT",0.586,11,-7.866,0,0.344,0.279,0,0.0836,0.492,150.001,214467,4,0.899
"1077","4zIO3ilp5HvTeK3HJHxhMP",0.612,2,-6.106,1,0.0708,0.216,0,0.08,0.213,97.773,189467,4,0.448
"1078","7rC5Pl8rQSX4myONQHYPBK",0.575,4,-8.393,0,0.0678,0.0456,0.00124,0.276,0.49,85.987,205147,4,0.755
"1079","6vsV4D8BM6PioRr1UOx0n2",0.552,1,-10.271,0,0.196,0.479,0.127,0.147,0.278,75.235,180567,4,0.697
"1080","4R5xvs5X0phd0EYWyGigju",0.784,4,-3.545,0,0.0667,0.0441,0.0129,0.149,0.653,93.96,141508,4,0.798
"1081","4keoy2fqgwGnbWlm3ZVZFa",0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030,3,0.503
"1082","0ORgAzmFh8N97SseJvmqgC",0.727,4,-5.369,1,0.0357,0.000718,1.97e-05,0.0644,0.0577,180.09,253249,4,0.479
"1083","5Psnhdkyanjpgc2P8A5TSM",0.677,1,-5.12,1,0.255,0.0249,0,0.0793,0.0845,172.501,302173,4,0.413
"1084","0l8vhDaEztxLCQsFOAX64d",0.663,6,-7.84,0,0.0433,0.071,0,0.115,0.343,140.016,165942,4,0.813
"1085","3szf2z1Cy1QMrtHrbn8rz9",0.474,1,-8.72,1,0.146,0.015,0,0.116,0.0541,76.062,184960,4,0.758
"1086","1dUHF4RyMmMTveJ0Rby6Xm",0.598,10,-7.249,0,0.182,0.128,0,0.0839,0.447,173.897,163974,4,0.761
"1087","4gB61mP4tNChn4LgfquMhi",0.517,11,-7.695,1,0.0391,0.154,0,0.149,0.294,119.945,204516,4,0.711
"1088","4N6KSqFCkI0SMunnlMUJnF",0.808,4,-4.385,0,0.0423,0.00251,0.00686,0.0875,0.518,94.989,241644,4,0.671
"1089","3clw56k8jqFaXnwdejV4Yo",0.626,6,-5.139,1,0.103,0.267,1.31e-05,0.275,0.571,109.989,217652,4,0.815
"1090","4n1bdaKwynQndm47x5HqWX",0.372,7,-10.254,0,0.358,0.013,0,0.184,0.123,133.998,162800,4,0.888
"1091","3mvYQKm8h6M5K5h0nVPY9S",0.428,2,-13.072,1,0.192,0.0414,0,0.138,0.329,141.95,289560,4,0.686
"1092","2kPQFWoXuRz6jNsEo48Inm",0.903,9,-4.834,1,0.0526,0.06,0.00446,0.124,0.541,105.006,226797,4,0.589
"1093","2yg9UN4eo5eMVJ7OB4RWj3",0.596,9,-9.09,0,0.358,0.133,0,0.123,0.149,77.324,136187,4,0.607
"1094","4HG1YiGBseVKzjyKcmAJen",0.482,1,-11.269,1,0.0357,0.477,0.0456,0.11,0.134,136.016,247893,4,0.775
"1095","0zqy3ss4CwD6u4QPksS0nI",0.69,2,-7.87,1,0.74,0.161,0,0.498,0.311,170.54,195720,4,0.529
"1096","7MRY4VpCuZvBmFda6ZCk2G",0.727,4,-5.369,1,0.0357,0.000718,1.97e-05,0.0644,0.0577,180.09,253249,4,0.479
"1097","1MFSD0AkPk8Yq7TDEhrHcb",0.406,11,-11.833,0,0.0878,0.196,0.00471,0.101,0.655,126.02,165533,4,0.838
"1098","2E124GmJRnBJuXbTb4cPUB",0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4,0.931
"1099","3EPXxR3ImUwfayaurPi3cm",0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4,0.553
"1100","5KhFaq45chTw8RGfWo8T8J",0.711,4,-3.818,0,0.288,0.175,0,0.105,0.774,90.076,112667,4,0.764
"1101","6XBjCetHKdO5L9cwMDVffw",0.858,2,-2.78,1,0.0471,0.303,0,0.61,0.79,92.05,192000,4,0.79
"1102","2SqLCiXVl3JQ3sQjCTJ9pr",0.56,10,-7.59,1,0.137,0.0323,0,0.219,0.392,147.9,182487,4,0.869
"1103","0pqnGHJpmpxLKifKRmU6WP",0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347,4,0.776
"1104","1zB4vmk8tFRmM9UULNzbLB",0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4,0.605
"1105","55GiOwtxNajXVbpjjIzMnD",0.541,11,-5.608,1,0.221,0.0831,0,0.118,0.274,105.009,194936,4,0.884
"1106","6Qn5zhYkTa37e91HC1D7lb",0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,4,0.672
"1107","5WvAo7DNuPRmk4APhdPzi8",0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000,5,0.552
"1108","6e2PtJYcltVk76nLwxBzRn",0.871,10,-5.831,1,0.155,0.118,0.000164,0.115,0.272,189.837,199867,4,0.529
"1109","5yNEdBlZMxpcVtGKz5NFk5",0.71,8,-6.744,1,0.0324,0.00277,0,0.55,0.54,110.017,173613,4,0.673
"1110","2lYTJK94hb0fd1LQtb6Dhk",0.738,4,-5.072,0,0.0477,0.118,0,0.115,0.481,127.95,183750,4,0.659
"1111","1snWlbcbgQpJfknoI30DWG",0.642,4,-5.06,0,0.0502,0.164,0,0.118,0.112,170.008,211867,4,0.425
"1112","38QmUDpkoYlNbMKvpvAsrE",0.784,9,-4.423,1,0.0738,0.299,0,0.0958,0.832,162.958,196320,4,0.815
"1113","5h8VHxOBK1VWWj46T8fSly",0.829,11,-4.627,0,0.158,0.102,0.000177,0.0698,0.564,172.161,163294,4,0.691
"1114","3DGar7krWlmrXRFHBcQF6z",0.765,7,-5.562,1,0.0621,0.151,0,0.231,0.518,109.989,163636,4,0.734
"1115","3fEpuoSr8ufvyRR7s2jB3U",0.632,1,-6.979,1,0.278,0.0236,0,0.378,0.396,92.011,231482,4,0.918
"1116","1ZAyjvIk9YiD76yYy0TEG6",0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,0.876
"1117","1DRJZUVcs6i6TkdNUXAi6m",0.576,9,-4.941,0,0.109,0.799,3.23e-06,0.122,0.458,120.087,208379,4,0.794
"1118","1lXQskY1Op1KzFG4GVcVpe",0.794,2,-3.821,0,0.0689,0.0416,6.02e-05,0.139,0.837,79.983,232699,4,0.822
"1119","4xkOaSrkexMciUUogZKVTS",0.853,1,-3.203,1,0.217,0.0757,0,0.0798,0.102,171.297,297893,4,0.572
"1120","6Vf5qHrEJSkVYgyvYJ6QXs",0.663,9,-7.33,0,0.0781,0.22,0.000173,0.109,0.619,97.975,226612,4,0.85
"1121","56gH0zGe3SP9SGNoQ2pWwn",0.84,6,-4.295,0,0.128,0.0351,0,0.398,0.722,100.056,177794,4,0.681
"1122","7wBJfHzpfI3032CSD7CE2m",0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4,0.487
"1123","2xLMifQCjDGFmkHkpNLD9h",0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,0.834
"1124","7KZ5MMVgBVox9ycroB2UrI",0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,180183,5,0.428
"1125","4SZepBIPDRwPaHIjAKwRDb",0.609,0,-5.978,0,0.291,0.389,1.6e-05,0.111,0.556,74.946,185610,4,0.607
"1126","6OaVWaGfhXn70ZJfdVcabn",0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,218284,4,0.731
"1127","1xYpVRspgaLxdJLOTQkTjg",0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,338438,4,0.588
"1128","20MuVazoNMv6xjKPnRFOxG",0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,231964,4,0.741
"1129","11kDth1aKUEUMq9r1pqyds",0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,196138,4,0.712
"1130","6NMtzpDQBTOfJwMzgMX0zl",0.686,0,-5.948,0,0.0367,0.00146,0,0.375,0.252,148.054,145588,4,0.46
"1131","7lAK3oHbfEnvUQWosrMMpR",0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4,0.785
"1132","6BJbOXDlgVAXSaq6wYFYT2",0.763,2,-5.48,1,0.0519,0.0678,0,0.368,0.0585,136.052,156886,4,0.804
"1133","4MXhiYIRDMGAuvZc5IFTwC",0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4,0.7
"1134","4KYS9GK68yeuUJ8vJfPxrq",0.731,10,-5.603,0,0.0566,0.0462,0,0.0731,0.681,140.001,176720,4,0.834
"1135","27a1mYSG5tYg7dmEjWBcmL",0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,198408,4,0.702
"1136","6xcJyGpfZbuuiequtnlKt4",0.628,11,-5.851,1,0.0503,0.053,0,0.114,0.196,140.963,190557,4,0.764
"1137","58TaFP5j5i9swOf584yon2",0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,217828,4,0.689
"1138","6vnfObZ4Ys70SBAtti1xZ9",0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,209116,4,0.81
"1139","5d35jcJj7WjDQBOHCHPY6t",0.529,11,-7.407,0,0.143,0.0849,0,0.0944,0.33,100.262,159518,4,0.751
"1140","0ZNrc4kNeQYD9koZ3KvCsy",0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,237240,4,0.745
"1141","4VUwkH455At9kENOfzTqmF",0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,180000,4,0.638
"1142","4ut5G4rgB1ClpMTMfjoIuy",0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762,4,0.414
"1143","641R77CBy4bOLGRcA9sgHy",0.923,7,-5.885,0,0.0441,0.403,0.00455,0.091,0.836,139.972,181971,4,0.807
"1144","7jhlKPpAUqgV1m6AOTO19U",0.635,0,-4.476,1,0.0533,0.00434,0.000642,0.122,0.301,89.856,185790,1,0.446
"1145","4Sn5B44sLfQ364FUL98jvN",0.677,5,-7.601,0,0.0449,0.0529,0.000114,0.169,0.0775,119.928,291200,4,0.704
"1146","39NDBdU5Xkm5pCFGa5kZtI",0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,4,0.802
"1147","5p7GiBZNL1afJJDUrOA6C8",0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4,0.69
"1148","01z2fBGB8Hl3Jd3zXe4IXR",0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,161840,4,0.272
"1149","50wkDxcIfamIajKwmgp0iB",0.546,8,-7.714,1,0.464,0.0195,0,0.374,0.427,159.104,215533,4,0.843
"1150","2dgrYdgguVZKeCsrVb9XEs",0.492,1,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974,288640,4,0.759
"1151","2XXMDz7SPZ4mSFN1PXfHUy",0.732,9,-3.713,0,0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,0.772
"1152","5bJ1DrEM4hNCafcDd1oxHx",0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133,4,0.52
"1153","1qUdAB72nSWPZwDqH9KMYD",0.515,10,-7.415,0,0.411,0.137,0,0.321,0.448,162.488,153707,3,0.776
"1154","29tc0GbW0pTSBZSCZF3NWk",0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,175755,4,0.665
"1155","2r77vqSZkOktTSgmAOoHsV",0.596,6,-4.319,0,0.0918,0.216,0,0.0897,0.71,139.937,221214,4,0.84
"1156","7K7MUBCnzgBAvMVW2RTWNs",0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,0.752
"1157","6ArSQdZWckNt208EzsgUM5",0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.031,121680,4,0.767
